Industry,Normalized,Company,ID,TEL
VIETA（飲食）,特別養護老人ホームもりおか,特別養護老人ホームもりおか,789749, 
VIETA（飲食）,特別養護老人ホームもりおか,特別養護老人ホームもりおか,886104, 
VIETA（飲食）,長寿会特別養護老人ホームシルバーピ...,社会福祉法人長寿会特別養護老人ホームシルバーピ...,789759, 
VIETA（飲食）,長寿会特別養護老人ホームシルバーピ...,社会福祉法人長寿会特別養護老人ホームシルバーピ...,894391, 
VIETA（飲食）,長寿会特別養護老人ホームシルバーピ...,社会福祉法人長寿会特別養護老人ホームシルバーピ...,894582, 
VIETA（飲食）,長寿会特別養護老人ホームシルバーピ...,社会福祉法人長寿会特別養護老人ホームシルバーピ...,895193, 
VIETA（飲食）,ノンスタイル,株式会社ノンスタイル,789769,052-705-2577
VIETA（飲食）,ノンスタイル,株式会社ノンスタイル,882922, 
VIETA（飲食）,木曽路,株式会社木曽路,789783,052-872-1811
VIETA（飲食）,木曽路,株式会社木曽路,789816,0566-62-5515
VIETA（飲食）,木曽路,株式会社木曽路,816177,052-872-1811
VIETA（飲食）,未定1,未定1,789858, 
VIETA（飲食）,未定1,未定1,854642, 
VIETA（飲食）,アトム,株式会社アトム,789909,052-784-8400
VIETA（飲食）,アトム,株式会社アトム,900841,0562-33-3831
VIETA（飲食）,bong,株式会社bong,789915,0529310191
VIETA（飲食）,bong,株式会社bong,860200, 
VIETA（飲食）,bong,株式会社bong,861951, 
VIETA（飲食）,溜息3秒,溜息3秒,789956, 
VIETA（飲食）,溜息3秒,溜息3秒,853746, 
VIETA（飲食）,TAPETUM,株式会社TAPETUM,789964, 
VIETA（飲食）,TAPETUM,株式会社TAPETUM,860442, 
VIETA（飲食）,エフエスロジスティックス株式会社,エフエスロジスティックス株式会社,789974, 
VIETA（飲食）,エフエスロジスティックス株式会社,エフエスロジスティックス株式会社,860180, 
VIETA（飲食）,エフエスロジスティックス株式会社,エフエスロジスティックス株式会社,861931, 
VIETA（飲食）,エフエスロジスティックス株式会社,エフエスロジスティックス株式会社,891936, 
VIETA（飲食）,錦屋,株式会社錦屋,789981, 
VIETA（飲食）,錦屋,株式会社錦屋,879307, 
VIETA（飲食）,NTP名古屋トヨペット株式会社,NTP名古屋トヨペット株式会社,789995, 
VIETA（飲食）,NTP名古屋トヨペット株式会社,NTP名古屋トヨペット株式会社,860391, 
VIETA（飲食）,　サガミホールディングス,株式会社　サガミホールディングス,809244,052-737-6000
VIETA（飲食）,　サガミホールディングス,株式会社　サガミホールディングス,832082,052-737-6000
VIETA（飲食）,レアリスタ株式会社,レアリスタ株式会社,809308,052-990-3668
VIETA（飲食）,レアリスタ株式会社,レアリスタ株式会社,867389,053-454-5000
VIETA（飲食）,レアリスタ株式会社,レアリスタ株式会社,882921,0566-23-7188
VIETA（飲食）,カナダハウス,株式会社カナダハウス,809341,058-278-2123
VIETA（飲食）,カナダハウス,株式会社カナダハウス,833947,058-278-2123
VIETA（飲食）,JA協同サービス株式会社,JA協同サービス株式会社,809469,0550-82-2233
VIETA（飲食）,JA協同サービス株式会社,JA協同サービス株式会社,816215,0550-84-4850
VIETA（飲食）,TAKI,株式会社TAKI,809471,055-836-3713
VIETA（飲食）,TAKI,株式会社TAKI,816217,05-5836-3713
VIETA（飲食）,福一漁業株式会社,福一漁業株式会社,809544,054-627-1215
VIETA（飲食）,福一漁業株式会社,福一漁業株式会社,867404,054-627-1215
VIETA（飲食）,ラ・ヴェレゾン,株式会社ラ・ヴェレゾン,816174,052-218-6738
VIETA（飲食）,ラ・ヴェレゾン,株式会社ラ・ヴェレゾン,860459, 
VIETA（飲食）,港屋珈琲,株式会社 港屋珈琲,816193,059-392-7258
VIETA（飲食）,港屋珈琲,株式会社港屋珈琲,832178,059-392-7258
VIETA（飲食）,楽,株式会社 楽,816205,058-338-5699
VIETA（飲食）,楽,株式会社楽,853481, 
VIETA（飲食）,楽,株式会社楽,853664, 
VIETA（飲食）,伊藤商会,株式会社 伊藤商会,816213,0572-22-4335
VIETA（飲食）,伊藤商会,株式会社伊藤商会,853492, 
VIETA（飲食）,伊藤商会,株式会社伊藤商会,853675, 
VIETA（飲食）,アフェクトホールディングス,株式会社アフェクトホールディングス,816261,052-962-0966
VIETA（飲食）,アフェクトホールディングス,株式会社アフェクトホールディングス,867230,052-962-0966
VIETA（飲食）,日商飲食部門,株式会社日商飲食部門,832175,059-584-2424
VIETA（飲食）,日商飲食部門,株式会社日商飲食部門,884875, 
VIETA（飲食）,いいとも,株式会社いいとも,853396,059-826-2600
VIETA（飲食）,いいとも,株式会社いいとも,853579, 
VIETA（飲食）,あさくま,株式会社あさくま,853401,052-800-7781
VIETA（飲食）,あさくま,株式会社あさくま,853584, 
VIETA（飲食）,剛strong／剛ノ家,株式会社剛strong／剛ノ家,853403,053-237-9158
VIETA（飲食）,剛strong／剛ノ家,株式会社剛strong／剛ノ家,853586, 
VIETA（飲食）,Ace,株式会社Ace,853406,052-733-2322
VIETA（飲食）,Ace,株式会社Ace,853589, 
VIETA（飲食）,イフスコダイニング株式会社,イフスコダイニング株式会社,853407,052-221-6111
VIETA（飲食）,イフスコダイニング株式会社,イフスコダイニング株式会社,853590, 
VIETA（飲食）,ヒューマンディレクト,株式会社ヒューマンディレクト,853408,058-647-7898
VIETA（飲食）,ヒューマンディレクト,株式会社ヒューマンディレクト,853591, 
VIETA（飲食）,米乃家byアイ・メディカ,株式会社米乃家byアイ・メディカ,853409,052-733-7880
VIETA（飲食）,米乃家byアイ・メディカ,株式会社米乃家byアイ・メディカ,853592, 
VIETA（飲食）,BeFree,株式会社BeFree,853413,03-6427-0871
VIETA（飲食）,BeFree,株式会社BeFree,853596, 
VIETA（飲食）,BeFree,株式会社BeFree,860413, 
VIETA（飲食）,A-Trus,株式会社A-Trus,853414,052-875-7180
VIETA（飲食）,A-Trus,株式会社A-Trus,853597, 
VIETA（飲食）,ワンダフルハーツ株式会社,ワンダフルハーツ株式会社,853415,0526027201
VIETA（飲食）,ワンダフルハーツ株式会社,ワンダフルハーツ株式会社,853598, 
VIETA（飲食）,ビッグクリエイト株式会社,ビッグクリエイト株式会社,853416,03-6712-2023
VIETA（飲食）,ビッグクリエイト株式会社,ビッグクリエイト株式会社,853599, 
VIETA（飲食）,ランチタイムバケーション,株式会社ランチタイムバケーション,853417,052-652-5601
VIETA（飲食）,ランチタイムバケーション,株式会社ランチタイムバケーション,853600, 
VIETA（飲食）,ABSホールディングス株式会社,ABSホールディングス株式会社,853418,053-543-5680
VIETA（飲食）,ABSホールディングス株式会社,ABSホールディングス株式会社,853601, 
VIETA（飲食）,日本商業施設株式会社,日本商業施設株式会社,853419,03-5667-7421
VIETA（飲食）,日本商業施設株式会社,日本商業施設株式会社,853602, 
VIETA（飲食）,穂波,株式会社穂波,853420,0528211187
VIETA（飲食）,穂波,株式会社穂波,853603, 
VIETA（飲食）,ファクト串かつでんがな名古屋テレビ塔...,株式会社ファクト串かつでんがな名古屋テレビ塔...,853424,050-5593-1376
VIETA（飲食）,ファクト串かつでんがな名古屋テレビ塔...,株式会社ファクト串かつでんがな名古屋テレビ塔...,853607, 
VIETA（飲食）,idiot,株式会社idiot,853425,052-201-1180
VIETA（飲食）,idiot,株式会社idiot,853608, 
VIETA（飲食）,Fine-1,株式会社Fine-1,853429,058-275-3055
VIETA（飲食）,Fine-1,株式会社Fine-1,853612, 
VIETA（飲食）,グリーンハウスフーズ,株式会社グリーンハウスフーズ,853432, 
VIETA（飲食）,グリーンハウスフーズ,株式会社グリーンハウスフーズ,853615, 
VIETA（飲食）,グリーンハウスフーズ,株式会社グリーンハウスフーズ,900683,0532-56-5765
VIETA（飲食）,APPRECIATION&GROWTH,株式会社APPRECIATION&GROWTH,853441, 
VIETA（飲食）,APPRECIATION&GROWTH,株式会社APPRECIATION&GROWTH,853624, 
VIETA（飲食）,アイワ外装,株式会社アイワ外装,853442, 
VIETA（飲食）,アイワ外装,株式会社アイワ外装,853625, 
VIETA（飲食）,アイワ外装,株式会社アイワ外装,860273, 
VIETA（飲食）,JECCAグループ,株式会社JECCAグループ,853443,052-757-5737
VIETA（飲食）,JECCAグループ,株式会社JECCAグループ,853626, 
VIETA（飲食）,JECCAグループ,株式会社JECCAグループ,854595, 
VIETA（飲食）,エスプールセールスサポート,株式会社エスプールセールスサポート,853444, 
VIETA（飲食）,エスプールセールスサポート,株式会社エスプールセールスサポート,853627, 
VIETA（飲食）,ジェイプロジェクト個室焼肉頂,株式会社ジェイプロジェクト個室焼肉頂,853445, 
VIETA（飲食）,ジェイプロジェクト個室焼肉頂,株式会社ジェイプロジェクト個室焼肉頂,853628, 
VIETA（飲食）,LEOCスマイルプラザ,株式会社LEOCスマイルプラザ,853446, 
VIETA（飲食）,LEOCスマイルプラザ,株式会社LEOCスマイルプラザ,853629, 
VIETA（飲食）,未来堂,株式会社未来堂,853447, 
VIETA（飲食）,未来堂,株式会社未来堂,853630, 
VIETA（飲食）,高末株式会社,高末株式会社,853448, 
VIETA（飲食）,高末株式会社,高末株式会社,853631, 
VIETA（飲食）,ヨシックスフーズや台ずし車道町,株式会社ヨシックスフーズや台ずし車道町,853449, 
VIETA（飲食）,ヨシックスフーズや台ずし車道町,株式会社ヨシックスフーズや台ずし車道町,853632, 
VIETA（飲食）,ヨシックスフーズや台ずし車道町,株式会社ヨシックスフーズや台ずし車道町,853831, 
VIETA（飲食）,ジェイグループホールディングスBACC...,株式会社ジェイグループホールディングスBACC...,853450, 
VIETA（飲食）,ジェイグループホールディングスBACC...,株式会社ジェイグループホールディングスBACC...,853633, 
VIETA（飲食）,中部資材株式会社,中部資材株式会社,853451, 
VIETA（飲食）,中部資材株式会社,中部資材株式会社,853634, 
VIETA（飲食）,ホシザキ株式会社,ホシザキ株式会社,853453, 
VIETA（飲食）,ホシザキ株式会社,ホシザキ株式会社,853636, 
VIETA（飲食）,ギフト,株式会社ギフト,853454, 
VIETA（飲食）,ギフト,株式会社ギフト,853637, 
VIETA（飲食）,石黒商事株式会社,石黒商事株式会社,853455, 
VIETA（飲食）,石黒商事株式会社,石黒商事株式会社,853638, 
VIETA（飲食）,雇用先:株式会社米乃家,雇用先:株式会社米乃家,853456, 
VIETA（飲食）,雇用先:株式会社米乃家,雇用先:株式会社米乃家,853639, 
VIETA（飲食）,1up,株式会社1up,853457, 
VIETA（飲食）,1up,株式会社1up,853640, 
VIETA（飲食）,アートネイチャー,株式会社アートネイチャー,853458, 
VIETA（飲食）,アートネイチャー,株式会社アートネイチャー,853641, 
VIETA（飲食）,ダイワフーヅ株式会社,ダイワフーヅ株式会社,853459, 
VIETA（飲食）,ダイワフーヅ株式会社,ダイワフーヅ株式会社,853642, 
VIETA（飲食）,Phoenix,株式会社Phoenix,853460, 
VIETA（飲食）,Phoenix,株式会社Phoenix,853643, 
VIETA（飲食）,テクノス,株式会社テクノス,853461, 
VIETA（飲食）,テクノス,株式会社テクノス,853644, 
VIETA（飲食）,ゆずり葉,株式会社ゆずり葉,853462, 
VIETA（飲食）,ゆずり葉,株式会社ゆずり葉,853645, 
VIETA（飲食）,岳,株式会社岳,853463, 
VIETA（飲食）,岳,株式会社岳,853646, 
VIETA（飲食）,ヨシックスフーズや台ずし岐阜金園町,株式会社ヨシックスフーズや台ずし岐阜金園町,853464, 
VIETA（飲食）,ヨシックスフーズや台ずし岐阜金園町,株式会社ヨシックスフーズや台ずし岐阜金園町,853647, 
VIETA（飲食）,サトフードサービス株式会社和食さと岐阜城東通店,サトフードサービス株式会社和食さと岐阜城東通店,853465, 
VIETA（飲食）,サトフードサービス株式会社和食さと岐阜城東通店,サトフードサービス株式会社和食さと岐阜城東通店,853648, 
VIETA（飲食）,サンワーク,株式会社サンワーク,853466, 
VIETA（飲食）,サンワーク,株式会社サンワーク,853649, 
VIETA（飲食）,ジョイフル,株式会社ジョイフル,853467, 
VIETA（飲食）,ジョイフル,株式会社ジョイフル,853650, 
VIETA（飲食）,ルピシアグルマン,株式会社ルピシアグルマン,853468, 
VIETA（飲食）,ルピシアグルマン,株式会社ルピシアグルマン,853651, 
VIETA（飲食）,ルピシアグルマン,株式会社ルピシアグルマン,853824, 
VIETA（飲食）,日本オプティカル,株式会社日本オプティカル,853469, 
VIETA（飲食）,日本オプティカル,株式会社日本オプティカル,853652, 
VIETA（飲食）,LadyBird,株式会社LadyBird,853470, 
VIETA（飲食）,LadyBird,株式会社LadyBird,853653, 
VIETA（飲食）,ATG,株式会社ATG,853471, 
VIETA（飲食）,ATG,株式会社ATG,853654, 
VIETA（飲食）,誠進堂,株式会社誠進堂,853472, 
VIETA（飲食）,誠進堂,株式会社誠進堂,853655, 
VIETA（飲食）,ラン,株式会社ラン,853473, 
VIETA（飲食）,ラン,株式会社ラン,853656, 
VIETA（飲食）,ATG岐阜エリア採用,株式会社ATG岐阜エリア採用,853474, 
VIETA（飲食）,ATG岐阜エリア採用,株式会社ATG岐阜エリア採用,853657, 
VIETA（飲食）,ATG岐阜エリア採用,株式会社ATG岐阜エリア採用,855680, 
VIETA（飲食）,ATG岐阜エリア採用,株式会社ATG岐阜エリア採用,883162, 
VIETA（飲食）,オルザ,株式会社オルザ,853475, 
VIETA（飲食）,オルザ,株式会社オルザ,853658, 
VIETA（飲食）,Angelos,株式会社Angelos,853476, 
VIETA（飲食）,Angelos,株式会社Angelos,853659, 
VIETA（飲食）,エヌビーエル株式会社,エヌビーエル株式会社,853477, 
VIETA（飲食）,エヌビーエル株式会社,エヌビーエル株式会社,853660, 
VIETA（飲食）,タカオ,株式会社タカオ,853478, 
VIETA（飲食）,タカオ,株式会社タカオ,853661, 
VIETA（飲食）,旭千代田工業株式会社,旭千代田工業株式会社,853479, 
VIETA（飲食）,旭千代田工業株式会社,旭千代田工業株式会社,853662, 
VIETA（飲食）,テクノスマイル,株式会社テクノスマイル,853480, 
VIETA（飲食）,テクノスマイル,株式会社テクノスマイル,853663, 
VIETA（飲食）,佐橋工業株式会社,佐橋工業株式会社,853482, 
VIETA（飲食）,佐橋工業株式会社,佐橋工業株式会社,853665, 
VIETA（飲食）,アワサカ,株式会社アワサカ,853483, 
VIETA（飲食）,アワサカ,株式会社アワサカ,853666, 
VIETA（飲食）,sgoal,株式会社sgoal,853484, 
VIETA（飲食）,sgoal,株式会社sgoal,853667, 
VIETA（飲食）,SEGNAHC,株式会社SEGNAHC,853485, 
VIETA（飲食）,SEGNAHC,株式会社SEGNAHC,853668, 
VIETA（飲食）,TRY&TRUST,株式会社TRY&TRUST,853486, 
VIETA（飲食）,TRY&TRUST,株式会社TRY&TRUST,853669, 
VIETA（飲食）,エイトゼロ,株式会社エイトゼロ,853487, 
VIETA（飲食）,エイトゼロ,株式会社エイトゼロ,853670, 
VIETA（飲食）,2りんかんイエローハット,株式会社2りんかんイエローハット,853488, 
VIETA（飲食）,2りんかんイエローハット,株式会社2りんかんイエローハット,853671, 
VIETA（飲食）,買取王国,株式会社買取王国,853489, 
VIETA（飲食）,買取王国,株式会社買取王国,853672, 
VIETA（飲食）,モンテローザ,株式会社モンテローザ,853490, 
VIETA（飲食）,モンテローザ,株式会社モンテローザ,853673, 
VIETA（飲食）,喜久家,株式会社喜久家,853491, 
VIETA（飲食）,喜久家,株式会社喜久家,853674, 
VIETA（飲食）,千代田観光株式会社,千代田観光株式会社,853493, 
VIETA（飲食）,千代田観光株式会社,千代田観光株式会社,853676, 
VIETA（飲食）,キタカタ,株式会社キタカタ,853494, 
VIETA（飲食）,キタカタ,株式会社キタカタ,853677, 
VIETA（飲食）,オアシスパーク,株式会社オアシスパーク,853495, 
VIETA（飲食）,オアシスパーク,株式会社オアシスパーク,853678, 
VIETA（飲食）,ブロンコビリー,株式会社ブロンコビリー,853496, 
VIETA（飲食）,ブロンコビリー,株式会社ブロンコビリー,853679, 
VIETA（飲食）,名古屋食糧,株式会社名古屋食糧,853497, 
VIETA（飲食）,名古屋食糧,株式会社名古屋食糧,853680, 
VIETA（飲食）,LITALICO,株式会社LITALICO,853498, 
VIETA（飲食）,LITALICO,株式会社LITALICO,853681, 
VIETA（飲食）,トヨタエンタプライズ,株式会社トヨタエンタプライズ,853499, 
VIETA（飲食）,トヨタエンタプライズ,株式会社トヨタエンタプライズ,853682, 
VIETA（飲食）,文化シヤッターサービス株式会社,文化シヤッターサービス株式会社,853500, 
VIETA（飲食）,文化シヤッターサービス株式会社,文化シヤッターサービス株式会社,853683, 
VIETA（飲食）,セブン&アイ・フードシステムズ,株式会社セブン&アイ・フードシステムズ,853501, 
VIETA（飲食）,セブン&アイ・フードシステムズ,株式会社セブン&アイ・フードシステムズ,853684, 
VIETA（飲食）,雇用先:株式会社リトパコーポレーション応募受付...,雇用先:株式会社リトパコーポレーション応募受付...,853502, 
VIETA（飲食）,雇用先:株式会社リトパコーポレーション応募受付...,雇用先:株式会社リトパコーポレーション応募受付...,853685, 
VIETA（飲食）,グリーンヘルスケアサービス特養さはら苑,株式会社グリーンヘルスケアサービス特養さはら苑,853503, 
VIETA（飲食）,グリーンヘルスケアサービス特養さはら苑,株式会社グリーンヘルスケアサービス特養さはら苑,853686, 
VIETA（飲食）,名豊興運株式会社,名豊興運株式会社,853504, 
VIETA（飲食）,名豊興運株式会社,名豊興運株式会社,853687, 
VIETA（飲食）,LANDMARK神奈川支部,株式会社LANDMARK神奈川支部,853505, 
VIETA（飲食）,LANDMARK神奈川支部,株式会社LANDMARK神奈川支部,853688, 
VIETA（飲食）,F’ssupport,株式会社F’ssupport,853506, 
VIETA（飲食）,F’ssupport,株式会社F’ssupport,853689, 
VIETA（飲食）,LAVAInternational,株式会社LAVAInternational,853507, 
VIETA（飲食）,LAVAInternational,株式会社LAVAInternational,853690, 
VIETA（飲食）,雇用先:株式会社米乃家応募窓口:アイ・メディカ...,雇用先:株式会社米乃家応募窓口:アイ・メディカ...,853508, 
VIETA（飲食）,雇用先:株式会社米乃家応募窓口:アイ・メディカ...,雇用先:株式会社米乃家応募窓口:アイ・メディカ...,853691, 
VIETA（飲食）,MKG,株式会社MKG,853509, 
VIETA（飲食）,MKG,株式会社MKG,853692, 
VIETA（飲食）,船谷ホールディングス株式会社,船谷ホールディングス株式会社,853510, 
VIETA（飲食）,船谷ホールディングス株式会社,船谷ホールディングス株式会社,853693, 
VIETA（飲食）,トゥー・ワンプロモーション,株式会社トゥー・ワンプロモーション,853511, 
VIETA（飲食）,トゥー・ワンプロモーション,株式会社トゥー・ワンプロモーション,853694, 
VIETA（飲食）,ホットスタッフ伊賀,株式会社ホットスタッフ伊賀,853512, 
VIETA（飲食）,ホットスタッフ伊賀,株式会社ホットスタッフ伊賀,853695, 
VIETA（飲食）,鈴鹿,株式会社鈴鹿,853513, 
VIETA（飲食）,鈴鹿,株式会社鈴鹿,853696, 
VIETA（飲食）,サラヤ株式会社,サラヤ株式会社,853514, 
VIETA（飲食）,サラヤ株式会社,サラヤ株式会社,853697, 
VIETA（飲食）,トリコグ,株式会社トリコグ,853515, 
VIETA（飲食）,トリコグ,株式会社トリコグ,853698, 
VIETA（飲食）,ATG三重支部,株式会社ATG三重支部,853516, 
VIETA（飲食）,ATG三重支部,株式会社ATG三重支部,853699, 
VIETA（飲食）,ATG三重支部,株式会社ATG三重支部,884983, 
VIETA（飲食）,UTパートナーズ株式会社,UTパートナーズ株式会社,853517, 
VIETA（飲食）,UTパートナーズ株式会社,UTパートナーズ株式会社,853700, 
VIETA（飲食）,日商総務課,株式会社日商総務課,853518, 
VIETA（飲食）,日商総務課,株式会社日商総務課,853701, 
VIETA（飲食）,日商総務課,株式会社日商総務課,879413, 
VIETA（飲食）,日商総務課,株式会社日商総務課,884876, 
VIETA（飲食）,東洋軒,株式会社東洋軒,853519, 
VIETA（飲食）,東洋軒,株式会社東洋軒,853702, 
VIETA（飲食）,サードウェーブ,株式会社サードウェーブ,853520, 
VIETA（飲食）,サードウェーブ,株式会社サードウェーブ,853703, 
VIETA（飲食）,三機グリーンテック株式会社,三機グリーンテック株式会社,853521, 
VIETA（飲食）,三機グリーンテック株式会社,三機グリーンテック株式会社,853704, 
VIETA（飲食）,オープンアップコンストラクション,株式会社オープンアップコンストラクション,853522, 
VIETA（飲食）,オープンアップコンストラクション,株式会社オープンアップコンストラクション,853705, 
VIETA（飲食）,リトルリーグ／RonHerman,株式会社リトルリーグ／RonHerman,853523, 
VIETA（飲食）,リトルリーグ／RonHerman,株式会社リトルリーグ／RonHerman,853706, 
VIETA（飲食）,フレンズ,株式会社フレンズ,853524, 
VIETA（飲食）,フレンズ,株式会社フレンズ,853707, 
VIETA（飲食）,極東冷蔵株式会社,極東冷蔵株式会社,853528, 
VIETA（飲食）,極東冷蔵株式会社,極東冷蔵株式会社,893166, 
VIETA（飲食）,ウィーポック,株式会社ウィーポック,853529, 
VIETA（飲食）,ウィーポック,株式会社ウィーポック,853966, 
VIETA（飲食）,ウィーポック,株式会社ウィーポック,859323, 
VIETA（飲食）,MYダイナーズ,株式会社MYダイナーズ,853538, 
VIETA（飲食）,MYダイナーズ,株式会社MYダイナーズ,867373,055-978-0770
VIETA（飲食）,ATG静岡工場,株式会社ATG静岡工場,853574, 
VIETA（飲食）,ATG静岡工場,株式会社ATG静岡工場,884067, 
VIETA（飲食）,ATG静岡工場,株式会社ATG静岡工場,889748, 
VIETA（飲食）,JEM,株式会社JEM,853575, 
VIETA（飲食）,JEM,株式会社JEM,854594, 
VIETA（飲食）,JEM,株式会社JEM,893811, 
VIETA（飲食）,ラルスコ-ポレーション,株式会社ラルスコ-ポレーション,853620, 
VIETA（飲食）,ラルスコ-ポレーション,株式会社ラルスコ-ポレーション,853828, 
VIETA（飲食）,岸保産業株式会社,岸保産業株式会社,854675, 
VIETA（飲食）,岸保産業株式会社,岸保産業株式会社,879326, 
VIETA（飲食）,ネクステージ津店,ネクステージ津店,854758, 
VIETA（飲食）,ネクステージ津店,ネクステージ津店,884856, 
VIETA（飲食）,ネクステージ天白セダン・スポーツ専門店,ネクステージ天白セダン・スポーツ専門店,854759, 
VIETA（飲食）,ネクステージ天白セダン・スポーツ専門店,ネクステージ天白セダン・スポーツ専門店,859699, 
VIETA（飲食）,ジャガー・ランドローバー名古屋中央,ジャガー・ランドローバー名古屋中央,854782, 
VIETA（飲食）,ジャガー・ランドローバー名古屋中央,ジャガー・ランドローバー名古屋中央,884238, 
VIETA（飲食）,GOODLUCK,株式会社GOODLUCK,855676, 
VIETA（飲食）,GOODLUCK,株式会社GOODLUCK,860528, 
VIETA（飲食）,ネクステージ一宮スバル車専門店,ネクステージ一宮スバル車専門店,859711, 
VIETA（飲食）,ネクステージ一宮スバル車専門店,ネクステージ一宮スバル車専門店,884254, 
VIETA（飲食）,PRIMERO,株式会社PRIMERO,860114, 
VIETA（飲食）,PRIMERO,株式会社PRIMERO,861865, 
VIETA（飲食）,一栄重量,有限会社一栄重量,860175, 
VIETA（飲食）,一栄重量,有限会社一栄重量,861926, 
VIETA（飲食）,Dr.stretchサカエチカ店,Dr.stretchサカエチカ店,860182, 
VIETA（飲食）,Dr.stretchサカエチカ店,Dr.stretchサカエチカ店,861933, 
VIETA（飲食）,ストラッシュ名古屋駅前店,ストラッシュ名古屋駅前店,860190, 
VIETA（飲食）,ストラッシュ名古屋駅前店,ストラッシュ名古屋駅前店,861941, 
VIETA（飲食）,ベリテ,ベリテ,860209, 
VIETA（飲食）,ベリテ,ベリテ,861960, 
VIETA（飲食）,ベリテ,株式会社ベリテ,900962, 
VIETA（飲食）,三国ワイン株式会社,三国ワイン株式会社,860211, 
VIETA（飲食）,三国ワイン株式会社,三国ワイン株式会社,861962, 
VIETA（飲食）,AAAALLIANCE,AAAALLIANCE,860225, 
VIETA（飲食）,AAAALLIANCE,AAAALLIANCE,861976, 
VIETA（飲食）,高見株式会社,高見株式会社,860241, 
VIETA（飲食）,高見株式会社,高見株式会社,861992, 
VIETA（飲食）,DREAMSFOODCOMPANY,DREAMSFOODCOMPANY,860464, 
VIETA（飲食）,DREAMSFOODCOMPANY,株式会社DREAMSFOODCOMPANY,900776, 
VIETA（飲食）,Creep-Up津工場,株式会社Creep-Up津工場,867316, 
VIETA（飲食）,Creep-Up津工場,株式会社Creep-Up津工場,879439, 
VIETA（飲食）,Creep-Up津工場,株式会社Creep-Up津工場,884935, 
VIETA（飲食）,Creep-Up伊勢工場,株式会社Creep-Up伊勢工場,867317, 
VIETA（飲食）,Creep-Up伊勢工場,株式会社Creep-Up伊勢工場,879443, 
VIETA（飲食）,Creep-Up伊勢工場,株式会社Creep-Up伊勢工場,884934, 
VIETA（飲食）,Creep-Up鈴鹿工場,株式会社Creep-Up鈴鹿工場,867318, 
VIETA（飲食）,Creep-Up鈴鹿工場,株式会社Creep-Up鈴鹿工場,879441, 
VIETA（飲食）,Creep-Up鈴鹿工場,株式会社Creep-Up鈴鹿工場,884930, 
VIETA（飲食）,Creep-Up桑名工場,株式会社Creep-Up桑名工場,867319, 
VIETA（飲食）,Creep-Up桑名工場,株式会社Creep-Up桑名工場,879446, 
VIETA（飲食）,Creep-Up桑名工場,株式会社Creep-Up桑名工場,884933, 
VIETA（飲食）,Creep-Upいなべ工場,株式会社Creep-Upいなべ工場,867320, 
VIETA（飲食）,Creep-Upいなべ工場,株式会社Creep-Upいなべ工場,879447, 
VIETA（飲食）,Creep-Upいなべ工場,株式会社Creep-Upいなべ工場,884942, 
VIETA（飲食）,Creep-Up亀山工場,株式会社Creep-Up亀山工場,867321, 
VIETA（飲食）,Creep-Up亀山工場,株式会社Creep-Up亀山工場,879445, 
VIETA（飲食）,Creep-Up亀山工場,株式会社Creep-Up亀山工場,884931, 
VIETA（飲食）,Creep-Up松阪工場,株式会社Creep-Up松阪工場,867322, 
VIETA（飲食）,Creep-Up松阪工場,株式会社Creep-Up松阪工場,879442, 
VIETA（飲食）,Creep-Up松阪工場,株式会社Creep-Up松阪工場,884941, 
VIETA（飲食）,Creep-Up伊賀工場,株式会社Creep-Up伊賀工場,867323, 
VIETA（飲食）,Creep-Up伊賀工場,株式会社Creep-Up伊賀工場,879444, 
VIETA（飲食）,Creep-Up伊賀工場,株式会社Creep-Up伊賀工場,884940, 
VIETA（飲食）,Creep-Up名張工場,株式会社Creep-Up名張工場,867324, 
VIETA（飲食）,Creep-Up名張工場,株式会社Creep-Up名張工場,879440, 
VIETA（飲食）,Creep-Up名張工場,株式会社Creep-Up名張工場,884932, 
VIETA（飲食）,Creep-Up四日市工場,株式会社Creep-Up四日市工場,867325, 
VIETA（飲食）,Creep-Up四日市工場,株式会社Creep-Up四日市工場,884943, 
VIETA（飲食）,Creep-Up四日市工場,株式会社Creep-Up四日市工場,893187, 
VIETA（飲食）,フジ産業株式会社,フジ産業株式会社,867380,0537-72-4252
VIETA（飲食）,フジ産業株式会社,フジ産業株式会社,901097, 
VIETA（飲食）,なすび,株式会社なすび,867391,054-352-1006
VIETA（飲食）,なすび,株式会社なすび,882978,054-347-7888
VIETA（飲食）,なすび,株式会社なすび,900751,054-347-7888
VIETA（飲食）,Creep-Up三島工場,株式会社Creep-Up三島工場,867410, 
VIETA（飲食）,Creep-Up三島工場,株式会社Creep-Up三島工場,879225, 
VIETA（飲食）,Creep-Up三島工場,株式会社Creep-Up三島工場,883365, 
VIETA（飲食）,Creep-Up三島工場,株式会社Creep-Up三島工場,889491, 
VIETA（飲食）,Creep-Up牧之原工場,株式会社Creep-Up牧之原工場,867411, 
VIETA（飲食）,Creep-Up牧之原工場,株式会社Creep-Up牧之原工場,879210, 
VIETA（飲食）,Creep-Up牧之原工場,株式会社Creep-Up牧之原工場,883349, 
VIETA（飲食）,Creep-Up牧之原工場,株式会社Creep-Up牧之原工場,889468, 
VIETA（飲食）,Creep-Up富士工場,株式会社Creep-Up富士工場,867412, 
VIETA（飲食）,Creep-Up富士工場,株式会社Creep-Up富士工場,879205, 
