id,company,store,tel,address,url,url_2,title,industry,mail,first_name,postnumber,people,caption,business,genre,mobile,choice,inflow,other,history,area,target,meeting,experience,price,number,start,remarks,extraction_count,send_count
743677,ケアサポート株式会社イルミーナかわぐち,,048-499-4165,埼玉県川口市里1186-1,https://www.care-support.biz/,https://xn--pckua2a7gp15o89zb.com/jb/21b5c368ac1af46a7756e84621729556,介護職・ヘルパー／有料老人ホーム,SOUND（介護）, , ,,,,介護,デイサービス・ショートステイ・グループホーム,,,,正社員,,,,,,,,,,,
710413,ケアトラスト株式会社ケア・トラスト一期の家　坂戸三光町,,049-299-8670,埼玉県坂戸市三光町7-3,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=ld8a3c77c5f235c49911c72a047f27f84&p=t%2BAK7k0GmMUr0ZRss/MBmwrgFRPmvjZi1tcU%2B%2Bn%2B7Ew7sN8vVjVdbCtHM1az178DhO3jSh4HJPWbEmTBawV1C6Imasfy5Bu04B8v47bpjDyZ7TjAOozFa7s3musRE%2BNYNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINojlUqHkVUohKdFhiCz8lSbpPdlS8Cm0u/%2BU9UO4c6Ku1c4nUiLnykUxIU/%2BXiqRsuB2%2BDIR4JnkuSoXOjEd1q17EUU9eLdHZnllxfwUI8wWh3FHj4bFthKa7Ak6uixrm9ErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3HIkVDrPyccxugMOJHGHjfGxqsXZjaJjOLh/qH2wuClIAR0rErgqWppXNXkor3/xthtwFwdN/tSi3F84T%2B9fW991Fhf1cYcuEwMpBm4lyKPoUdrFljVp0gndgsTxmn2BKh&ph=1d1138f3435d&phv=1,介護職員／初任者研修／デイサービス／日勤・夜勤両方,グローバル（介護）,,辻　英史,,,,介護,,,,,正社員,,,,,,,,,,,
356232,ケアパートナ-株式会社ケアパ-トナ-津,,059-231-2626,三重県津市江戸橋 2-109,https://www.care-partner.com/,https://jp.indeed.com/rc/clk?jk=db7eac4e2ec47b37&fccid=9f4fec2747c24536&vjs=3,介護スタッフ,FUJI（介護）,,白井 孝和,https://www.care-partner.com/contact/,1億円,,デイサービス,,,,,,,,,,,,,,,,
358579,ケアパートナー株式会社　ケアパートナー広畑,,079-230-4878,兵庫県姫路市広畑区小坂 89-1,https://www.care-partner.com/,https://jp.indeed.com/rc/clk?jk=99528bfd21e5d2df&fccid=436be42f4234316c&vjs=3,介護職員/有資格,FUJI（介護）,,白井 孝和,671-1156,"2,989",,介護サービス,,,,,,,,,,,,,,,,
86625,ケアパートナー株式会社ケアパートナーみなと,,052-382-6650,愛知県名古屋市港区宝神 2-2008,https://xn--pckua2a7gp15o89zb.com/jb/90551829ce22ab01d3072001a387dafc,https://www.care-partner.com/,ヘルパー・介護職／ケアパートナーみなと,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">正社員</li>",,,,,,,,,,,
120492,ケアパートナー株式会社ケアパートナー伊川谷,,078-977-0898,兵庫県神戸市西区伊川谷町有瀬 797-1,https://jp.indeed.com/rc/clk?jk=1339745568bdb8f0&fccid=436be42f4234316c&vjs=3,https://www.care-partner.com/place/ikawadani/,(正社員)介護スタッフ※※急 募※※新着,圏友（介護）,,白井 孝和,651-2113,"2,855",,通所介護,,,,,正社員,,,,,,,,,,,
85266,ケアパートナー株式会社ケアパートナー大高,,052-626-3120,愛知県名古屋市緑区清水山2丁目407,https://jp.indeed.com/rc/clk?jk=27b7efff1f1692da&fccid=436be42f4234316c&vjs=3,https://www.care-partner.com/place/oodaka/,デイサービス介護兼生活相談員新着,ビイサイド（介護）,,,,,,,,,,,正社員,,,,,,,,,,,
586282,ケアパートナー株式会社ケアパートナー大高,,052-626-3120,愛知県名古屋市緑区清水山2丁目407,https://jp.indeed.com/rc/clk?jk=27b7efff1f1692da&fccid=436be42f4234316c&vjs=3,https://www.care-partner.com/place/oodaka/,デイサービス介護兼生活相談員新着,G&G（介護）,,,,,,介護,,,,,正社員,,,,,,,,,,,
128074,ケアパートナー株式会社ケアパートナー山科,,075-591-8610,京都府京都市山科区西野山中臣町 190-2,https://jp.indeed.com/rc/clk?jk=0a6fe45a3e9f0507&fccid=436be42f4234316c&vjs=3,https://www.care-partner.com/place/yamashina/,老人福祉・介護事業介護スタッフ正社員新着,圏友（介護）,,白井 孝和,607-8305,,,通所介護,,,,,正社員,,,,,,,,,,,
83484,ケアパートナー株式会社ケアパートナー津,,059-231-2626,三重県津市江戸橋2丁目109,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l78583557737518581e9c5c00b00f92d1&hier=search&st=&pg=7&ar=1&rk=1&ro=43&emp=&pay=&upd=&ext=&q1=%E4%BB%8B%E8%AD%B7&q2=%E4%B8%89%E9%87%8D%E7%9C%8C&actp=ls&fr=bz&frpgr=1&frro=34&pgr=1&ph=635e7d2ddd0a&phv=1,https://www.care-partner.com/place/tsu/,介護職・ヘルパー／津市／デイサービス,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">正社員 / アルバイト・パート</li>",,,,,,,,,,,
589945,ケアパートナー株式会社ケアパートナー津,,059-231-2626,三重県津市江戸橋2丁目109,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l78583557737518581e9c5c00b00f92d1&hier=search&st=&pg=7&ar=1&rk=1&ro=43&emp=&pay=&upd=&ext=&q1=%E4%BB%8B%E8%AD%B7&q2=%E4%B8%89%E9%87%8D%E7%9C%8C&actp=ls&fr=bz&frpgr=1&frro=34&pgr=1&ph=635e7d2ddd0a&phv=1,https://www.care-partner.com/place/tsu/,介護職・ヘルパー／津市／デイサービス,G&G（介護）,,,,,,介護,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">正社員 / アルバイト・パート</li>",,,,,,,,,,,
767913,ケアパートナー株式会社ケアパートナー野々市,,076-294-2012,石川県野々市市二日市 4-32,https://www.care-partner.com/,https://xn--pckua2a7gp15o89zb.com/jb/1a09b25bd5fc513c467b7ecc70cf35de,デイサービスの全国展開している会社が運営するデイサービスです。,ジョイスリー（介護）, , ,,,,介護,デイサービス,,,,正社員,,,,,,,,,,,
767938,ケアパートナー株式会社ケアパートナー野々市,,076-294-2012,石川県野々市市二日市 4-32,https://www.care-partner.com/,https://xn--pckua2a7gp15o89zb.com/jbn/beef9de869e72ccff91444b6695e987e,介護職・ヘルパー／通所介護／デイサービス／最寄駅より徒歩9分／日勤のみ,ジョイスリー（介護）, , ,,,,介護,デイサービス,,,,正社員,,,,,,,,,,,
755020,ケアパートナー株式会社ケアパートナー高松,ケアパートナー株式会社,087-81-1790,香川県高松市上天神町 793-1,https://www.care-partner.com/place/takamatsu,https://xn--pckua2a7gp15o89zb.com/jb/1b7b9f6a752594f7dd719aeefb8d8b83,管理者・施設長・ホーム長／デイサービス・デイケア／ケアパートナー高松,ジョイスリー（介護）,,髙山 尚弥,,"3,056",,介護,デイケア,,,,正社員,,,,,,,,,,,
529595,ケアパートナー株式会社宇都宮・ヘルパーステーション,,028-651-1970,栃木県宇都宮市簗瀬町 2563-5,https://www.care-partner.com/place/utsunomiya-helper-station/,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=lb8c6c4a3a8435463fece1ab61ee871d0&p=t%2BAK7k0GmMUr0ZRss/MBm/81sbqd/UiGi5Qo633WXMSEqP9kw4lg/KP41RaFrMRvygbc3Wxm%2Bfr5N1MjEjP1Yml87zyrCIlpVFiNOq8N%2BM7jDRsP%2BmZASpzMvJZHudtKoftjdNyTVdLGR2pfgAM6JLjDbgKRX3aJBUKeioCL1rmRdMFeNupzviu4HD%2Bt5p2mZPPWAwzxIkDsI4wxyTGNnEuy%2BDhSAfPz%2BZb4Y6EamYrmzSXZC/qdEhba72s%2BcLvxB2cem2qmqFDrMTJ%2BYhnGw4JTo6WqNpeJUnN%2BaZSyDM3X/LK3OydH1PLZIObxZHCgvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8Krckr1tp4l9iP5N1XQiaaZXtnW0VI8vvnXUzc/jo00GfDrR3rmuemSYLrDOIqRlomRTC0v1EuZ6lQf6R%2BE2480xltii4f7BJKmGvlYFwTOHSA%3D%3D&ph=2fd43ba64827&phv=1,生活支援員実務者研修居宅介護常勤働きながら資格取得が目指せる!20代・30代が活躍できる,G&G（介護）,,,321-0933,,,介護,訪問介護,,,,正社員,,,,,,,,,,,
768211,ケアファースト株式会社いちばん介護デイサービス,,0778-22-0055,福井県越前市瓜生町31-1,https://ichibankaigo.jp/index.php,https://xn--pckua2a7gp15o89zb.com/jb/9c2750f1170f8a4d645148b71bece3c1,デイサービスでの介護スタッフ,ジョイスリー（介護）, , ,,,,介護,デイサービス,,,,正社員,,,,,,,,,,,
768145,ケアファースト株式会社ショートステイいちばん星,,0778-22-0055,福井県越前市瓜生町31－1, ,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l9c18c80236fa297c98d85030da674835&p=t%2BAK7k0GmMUr0ZRss/MBm/44anphpBZVHtSIY26A0dK/z1Ty7kCADk9m1P7U4v5kSZqhhwzJG1gq6fJnWQqdjlYtZ3Bbe2u8p1GqFeRxtPNN6QqDKrqq%2BmhKrPNKVDesfoss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91yAMu1sU9R3cTjgA1OyV8Iec8UOZ918fvr81gB7cqpNgqrxaLdDEAeTLTV%2BZMucxV%2Bus/dt/i4LVte5RaR3FB3P76nO9cKLwcDVv%2BJj0OB26sJjHqrF%2BlQp2q7ADxMdaeruk9mkr%2BVAqCali92AMHIoBQxswlI0BvJSkBoOlWzDdbBJCNcjQ%2BpDiDrRbA%2BMt6asPIrYUynS6NvjgU5KazmAk9F4h3oyGp7lGIL9DVfK9QXtfgs%2BqEeHlbWjdfhw/XgzsVPIpnMM2W/5n8cOVza87mrlwSsvKQCMnwCLGPhG/BuzlV8K1DpftQ5qsjXtyRfv%2BCyGRT8B04glUJ1L9Un7&ph=a10c74e1f84d&phv=1,介護職員・ヘルパーショートステイ事業所介護福祉士夜勤手当あり,ジョイスリー（介護）, , ,,,,介護,ショートステイ,,,,正社員,,,,,,,,,,,
768292,ケアファースト株式会社ショートステイいちばん星,,0778-22-0055,福井県越前市瓜生町31-1,https://ichibankaigo.jp/index.php,https://xn--pckua2a7gp15o89zb.com/jb/6a3b91ec04511b04fc7c78802467782d,社会保険完備の職場で介護職／ヘルパー,ジョイスリー（介護）, , ,,,,介護,ショートステイ,,,,正社員,,,,,,,,,,,
774516,ケアプロジェクト株式会社デイサービスまどか,,0297-84-6070,茨城県取手市戸頭8-7-27,https://match-town.jp/,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l06e7adaf814eff7b3d23af833dacd808&p=t%2BAK7k0GmMUr0ZRss/MBmy4Yk5nsSHrHJ4yJcnVR2mKp5TBVr5/ywmyezlJbeTFDJSHQxlc/qobyIypT0h2ytVoPY481e97d7b9JnApOSqO7caKAN6gjD0YMA1HeMnreNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINnThm5kpyoh2GQah4uqRNtHhprSJuCzoeCCYXIN0Rrni1c4nUiLnykUxIU/%2BXiqRsrgOQ9VPYsZ5nDMM3tuI/zzPoTxie6x5h0rK1AUhw8toeg6VBpptrVcNeacRQU2JRtErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3HeeE96geZgXQC1QywsNfhPgeQMo5O8luKnfV9FCZp9/jMcGDve5Rh8BrzxIfr8eAf1r2S6fFRM24hdUE3SxQXToz8cW21asR0xy4wSyd8JD%2B1%2BzN4H6dBj9N23ZITrC9ilV0MqstvS/X2slNhBWTD%2BQ%3D%3D&ph=6735deb18400&phv=1,介護福祉士／介護職・ヘルパー／デイサービス／交通費支給／再雇用制度有,光誠会（介護）, , ,,,,介護,デイサービス・グループホーム,,,,正社員,,,,,,,,,,,
93769,けいはん医療生活協同組合,,072(835)8881,大阪府寝屋川市三井南町20番17号,http://www.keihan-healthcoop.net/facility/takino-home#danran,https://xn--pckua2a7gp15o89zb.com/jb/47d72add810765baa6b5194cc572604d,介護職・ヘルパー／小規模多機能ホームだんらん,ビイサイド（介護）,,,,,,介護,,,,,アルバイト・パート,,,,,,,,,,,
94172,けいはん医療生活協同組合,,072（835）8881,大阪府寝屋川市三井南町20番17号,https://xn--pckua2a7gp15o89zb.com/jb/47d72add810765baa6b5194cc572604d,http://www.keihan-healthcoop.net/facility/takino-home#danran,介護職・ヘルパー／小規模多機能ホームだんらん,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">アルバイト・パート</li>",,,,,,,,,,,
116133,けいはん医療生活協同組合,,072-882-5091,大阪府門真市上島町38-8,https://jp.indeed.com/rc/clk?jk=49823694ec1e3c55&fccid=39137dabcf807287&vjs=3,http://www.keihan-healthcoop.net/,介護スタッフ新着,圏友（介護）,,戸田　伸夫,571-0071,,,デイサービス　デイケア　訪問看護 ・ 訪問リハビリ　訪問介護　ケアプランセンター　グループホーム　小規模多機能施設　サービス付高齢者向け住宅　みいの郷　介護付有料老人ホーム　さつき　定期巡廻、随時対応型　訪問介護看護　いつでもみどり,,,,,正社員,,,,,,,,,,,
362435,けいはん医療生活協同組合,,072-882-5025,大阪府門真市朝日町20-15,http://www.keihan-healthcoop.net/,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DZcvbTJ1osQj0yN04olcXHy8fHS7jAagil0wfyFJQnxL58t5fr-Fh_gKgsSDFi2NytTo_ZEEvLp9-1frfOrjlmzhHbIUWkcSQUoqZrBDa17GhhNpGPzMWyvoiopeNqaDGlPhu-RqVJZW8so-LAsNLXT4eBDMup9GUI6_y-Il_lAporxrwKUtsxT2HxWwg5Ea5K5rU5OfJEz2F_K0RWPfDoQ_WItyFHnUSOgjFnKFLyKsydFkGysAuOEfCMtoTWQq9pqkxueTZGtvgN3zJvjwbMJL-5rkSh17eWzANB0MhHov64jDpH_SLUHvcIWQ2JCl8tBgayUAA7o7GROdCsZsGbSHGhxQOKkIulMv13pI5C1dK9whfWw6FVkIMNfJCVfhqlmY17aXdJwKxlMKEAxmloBLjTWd3aFg-okbTij1-5eSDenZ10W9nQJxeFUr9QP-TRvXdNplR5E-v0kejDo0HFZClD24XdLQgiMJ5nsfeeuM-kqDM8SzincXFVjPAaVEeRtQ0ny0TrXb7NGx8E9Y6HYSX778jqees-QhDoWVV2VpWGaLVcK97TvJdPI8esn071571B1ar_7ci7siqx7xm8aTSw9zK0mYjFg1eJH1Qr_jtALAIxVGzUYSfe0imUzntYHp0Z6zmh91iq2ZOCIE2NrRnXUyp-K7HG73N2ZoDUmtlREYlIYx8z6JK1Jq5SXmD_Z7iAhqZ_3A5pj6t4eJB6DeidkSr9Dh-I6FbAks06nMYFtM4VO1oqSkYEsTmT9Qs5ecsz8G6rp6X3Hb4_IyAFkxEvdjkDKbwidpPL8Mm8YhZBexzvEqxuCdryjjxsT3eub_zWVaVeZzqOBmmj-rID&xkcb=SoD7-_M3a5eNn7WcWB0IbzkdCdPP&p=28&fvj=0&vjs=3,【ヘルパー】高額求人,FUJI（介護）,,,571-0061,,,介護,,,,,,,,,,,,,,,,
389943,けいはん医療生活協同組合,,072-882-5095,大阪府門真市朝日町20-15,http://www.keihan-healthcoop.net/,https://jp.indeed.com/rc/clk?jk=350b1436665249c4&fccid=dd616958bd9ddc12&vjs=3,ケアマネ(介護支援専門員),FUJI（介護）,,,571-0061,,,介護,,,,,,,,,,,,,,,,
391060,けいはん医療生活協同組合,,072（835）8881,大阪府寝屋川市三井南町20番17号,https://xn--pckua2a7gp15o89zb.com/jb/47d72add810765baa6b5194cc572604d,http://www.keihan-healthcoop.net/facility/takino-home#danran,介護職・ヘルパー／小規模多機能ホームだんらん,FUJI（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">アルバイト・パート</li>",,,,,,,,,,,
391061,けいはん医療生活協同組合,,072-882-5091,大阪府門真市上島町38-8,https://jp.indeed.com/rc/clk?jk=49823694ec1e3c55&fccid=39137dabcf807287&vjs=3,http://www.keihan-healthcoop.net/,介護スタッフ新着,FUJI（介護）,,戸田　伸夫,571-0071,,,デイサービス　デイケア　訪問看護 ・ 訪問リハビリ　訪問介護　ケアプランセンター　グループホーム　小規模多機能施設　サービス付高齢者向け住宅　みいの郷　介護付有料老人ホーム　さつき　定期巡廻、随時対応型　訪問介護看護　いつでもみどり,,,,,正社員,,,,,,,,,,,
450784,けいはん医療生活協同組合,,072(835)8881,大阪府寝屋川市三井南町20番17号,http://www.keihan-healthcoop.net/facility/takino-home#danran,https://xn--pckua2a7gp15o89zb.com/jb/47d72add810765baa6b5194cc572604d,介護職・ヘルパー／小規模多機能ホームだんらん,SOUND（介護）,,,,,,介護,,,,,アルバイト・パート,,,,,,,,,,,
563031,けいはん医療生活協同組合,,06-6995-6732,大阪府貝塚市森858番地,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jb/3f068d233d6f543257c8d552dd4f81d3,有料老人ホームでの介護業務,グローバル（介護）,,,570-0032,,,介護,介護付有料老人ホーム,,,,正社員,,,,,,,,,,,
563036,けいはん医療生活協同組合,,072-882-5025,大阪府門真市朝日町20-15,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jb/7bfe94815f879ac546e84239ac718639,デイサービスでの介護業務,グローバル（介護）,,,571-0061,,,介護,デイサービス,,,,正社員,,,,,,,,,,,
579390,けいはん医療生活協同組合,,072‐882‐5095,大阪府門真市上島町38番8号,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jb/b0b089af23f591a13af8174c1933a8c4?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=referral,有料老人ホームの介護職,ニュートラル（介護）,,,571-0071,,,介護,診療所、介護付き有料老人ホーム、デイサービス,,,,,,,,,,,,,,,
676001,けいはん医療生活協同組合,,06-6995-6732,,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jb/75cb1f0395a3a74b6a03c0e9f89247ac?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=referral,有料老人ホームでの介護業務,ニュートラル（介護）,,,571-0071,,,介護,診療所、介護付き有料老人ホーム、デイサービス,,,,,,,,,,,,,,,
680434,けいはん医療生活協同組合,,072-882-5091,,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jb/0a4a1af06a03aa47d6787eee2b66e1a2,介護福祉士／介護関連事業所,ニュートラル（介護）,,戸田　伸夫,571-0071,41,,介護,特定施設入居者生活介護 有料老人ホーム,,,,,,,,,,,,,,,
682189,けいはん医療生活協同組合,,072(835)8881,大阪府寝屋川市三井南町20番17号,http://www.keihan-healthcoop.net/facility/takino-home#danran,https://xn--pckua2a7gp15o89zb.com/jb/47d72add810765baa6b5194cc572604d,介護職・ヘルパー／小規模多機能ホームだんらん,ニュートラル（介護）,,,,,,介護,,,,,アルバイト・パート,,,,,,,,,,,
720506,けいはん医療生活協同組合,,072-882-5095,大阪府門真市上島町38番8号,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jb/dfacfbdd85cb9dd9611695a399e102be,介護STAFFデイサービス,ニュートラル（介護）,,,,,,介護,介護付き有料老人ホーム、デイサービス、グループホーム、小規模多機能型居宅介護,,,,正社員,,,,,,,,,,,
729569,けいはん医療生活協同組合,,0728-82-5095,門真市上島町38-8,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jb/02bf915302cd888cc035fa56e40d46d9,グループホームでの介護スタッフ,SOUND（介護）,,,,,,介護,介護,,,,正社員,,,,,,,,,,,
754672,けいはん医療生活協同組合,小規模多機能ホームさつき,072-882-5025,大阪府門真市朝日町20-15,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=lc9c617466e36002a121938a733bdc430&p=t%2BAK7k0GmMUr0ZRss/MBm12Pj8o7A%2BeiIzS1PgAKNu5qQzHfNSrl8smrkOiha9vsAoLpwHR3LAGpEqTX9x/G5loPY481e97d7b9JnApOSqPwSX/S8LAHC731ZRYRxo2KNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINpxGMw12DSO0DZdF%2BdDAwWiuVVYftuKPZBik2eseINgW1c4nUiLnykUxIU/%2BXiqRsmPx2V%2BSxgK4QpKF2wg4P75yMNdaSlt8EwynESWupWjDZPKupWcKC2vIKCCLisw0m9ErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3HEFIhYYgy0q6izPjrYl4SpiKkpP84ak53FqZfVMBHdtg/PyFj%2BmIaNvPFPzN6FO3YjhGn0yzmcPwtClcJv4gdixH0nHIOemVUCjj8uZdMcm75Vy1jpZcADHN2PPBfce1D&ph=153da079fd6e&phv=1,介護職員／初任者研修／日勤・夜勤両方,ニューアース（介護）,,,,,,介護,小規模多機能ホーム・グループホーム・デイサービス,,,,正社員,,,,,,,,,,,
930906,けいはん医療生活協同組合,,072-882-1118,大阪府門真市上島町３８番８号,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jbn/277b332fc0ded2caa881248240e337e8,介護職／訪問介護／日勤・夜勤／未経験歓迎／ブランクOK／4520,ニューアース（介護）, , ,,,,介護,介護,,,,正社員,,,,,,,,,,,
931177,けいはん医療生活協同組合,,072-882-5095,大阪府門真市上島町38-8,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jb/3ccdc76e33daedea4c0e9afb16926646,介護士／グループホーム／賞与あり／月給25万以上可,ニューアース（介護）, , ,,,,介護,介護,,,,正社員,,,,,,,,,,,
931244,けいはん医療生活協同組合,,072-882-5091,大阪府門真市上島町３８番８号,https://www.keihan-healthcoop.net/,https://xn--pckua2a7gp15o89zb.com/jbn/77a9e3a9221b803db27b736bfce4f7d7,介護職／デイサービス／日勤／未経験歓迎／ブランクOK／4511,ニューアース（介護）, , ,,,,介護,介護,,,,正社員,,,,,,,,,,,
82596,コージーガーデン土師(はぜ)(有限会社スペース・アズ),,072-276-3775,大阪府堺市中区土師町3丁19-33,https://jp.indeed.com/rc/clk?jk=67fa04c2f91e2faf&fccid=05b2272891a02066&vjs=3,http://s-az.jp/guidance/home_haze/index.html,住宅型有料老人ホームの管理職新着,ビイサイド（介護）,,,,50名,,,,,,,正社員,,,,,,,,,,,
894770,コーディアルケア株式会社四季の華名東山の手,,052-799-8847,愛知県名古屋市名東区山の手2丁目802番地,https://shikinohana.jp/,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=lc3ead0166ca4952046a326feb32a9821&p=t%2BAK7k0GmMUr0ZRss/MBm8D4Gvt838fpmZHYznFA/6bBryaeKm1AwqbeRh7ywrIi3C0tnQb0veOimuPSVW83gVYtZ3Bbe2u8p1GqFeRxtPO%2BKTtZ5nZg0Ty7dArFkZI3foss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91yAMu1sU9R3cTjgA1OyV8Iec8UOZ918fvr81gB7cqpNgs2o/JWpW6eHZPqNiMrMDf/G2J/uyssyr7hlgvaY%2BLip76nO9cKLwcDVv%2BJj0OB26oyyrDwahSekzzUfL41cXeQha3imqU2Z39MOKPjlDLRpMgDm%2BqAXCKya13trRip00tv3wwcccxplOdleeQ/FcdIDalGyQf57bOx2mGrUV0fbqXofzC09CEK63YpOathUvGEHhZhStfJxpRXtMYToX1K8Ecp9om5uq%2BG1wUF%2BDlCY9gQhhXwuMEwq2bnYSaxw9qOCj5JLUAnqf2pzHnOUTVkbr/2/SeG2fGd2NFsvDegQ7WjIAUPlVvnjfCtxUl2kaQ%3D%3D&ph=ff7e6590cf09&phv=1,介護職員／介護福祉士／有料老人ホーム／日勤・夜勤両方,VIETA（介護）, , ,,,,介護,グループホーム,,,,正社員,,,,,,,,,,,
676274,コープデリ生活協同組合連合会,,048-839-1371,埼玉県さいたま市南区根岸1-4-13,https://www.coopnet.jp/,https://xn--pckua2a7gp15o89zb.com/jb/08cf10601f45b8a5585052a30fa4a2a1,地域密着の介護サービスを展開／介護施設長候補／四街道・中野,グローバル（介護）,,熊﨑 伸,336-8526,731,,介護,会員の事業に必要な物資を購入し、これに加工しもしくは加工しないで、または生産して会員に供給する事業　物流、商品媒体作成、システム共同化による開発ソフトの作成、その他コープデリ連合会が会員の事業に必要な各種機能やサービス等を提供し、会員が共同して利用する事業,,,,正社員,,,,,,,,,,,
81892,ゴールドエイジ株式会社ゴールドエイジエクセ...,,052-588-2060,愛知県名古屋市中村区名駅3丁目11番22号IT名駅ビル1階,https://xn--pckua2a7gp15o89zb.com/jb/a10e991794f9ea049803c7c4bbda6219,https://goldage.co.jp/,東海トップクラスの規模!アサヒグローバルグループの介護事業会...,ビイサイド（介護）,,,,,"9,000万円",,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">正社員</li>",,,,,,,,,,,
81905,ゴールドエイジ株式会社ゴールドエイジエクセレ...,,059-347-4381,三重県四日市市日永東3-11-20,https://xn--pckua2a7gp15o89zb.com/jb/05d321e8e2561975234480094a9115b0,https://goldage.co.jp/gold-age/excellent/,介護職・ヘルパー／サービス付高齢者住宅,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">アルバイト・パート</li>",,,,,,,,,,,
83480,ゴールドエイジ株式会社ゴールドエイジエフ,,059-348-0960,三重県四日市市日永西4-11-21,https://xn--pckua2a7gp15o89zb.com/jb/91f4adfb4378e73c386758ef0da1de0e,https://goldage.co.jp/gold-age/f/,サービス付高齢者向け住宅での介護スタッフ,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">アルバイト・パート</li>",,,,,,,,,,,
83488,ゴールドエイジ株式会社ゴールドエイジラウレラ,,059-331-3342,三重県四日市市東阿倉川字宮ノ内641-1,https://xn--pckua2a7gp15o89zb.com/jb/40e3e5438b11fbea6e352b417bfc4605,https://goldage.co.jp/gold-age/laulea/,サービス付高齢者向け住宅での介護スタッフ,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">アルバイト・パート</li>",,,,,,,,,,,
830518,ゴールドエイジ株式会社ゴールドエイジラピーヌ中津川,,0573-67-8822,岐阜県中津川市千旦林1598−28,https://goldage.co.jp/,https://xn--pckua2a7gp15o89zb.com/jb/a96fc4245506557b4a0d900f394adab4,介護士／サ高住／賞与あり／月給25万以上可,VIETA（介護）, , ,,,,介護,グループホーム,,,,正社員,,,,,,,,,,,
75339,ゴールドエイジ株式会社ゴールドエイジ三日市,,059-383-7766,三重県鈴鹿市三日市町１９６２−１,https://xn--pckua2a7gp15o89zb.com/jb/9ff4dd23c645d055e7b17c24b95541cf,https://goldage.co.jp/gold-age/mikkaichi/,サービス付高齢者向け住宅での介護スタッフ,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">アルバイト・パート</li>",,,,,,,,,,,
